,	,	pk
að	að	c
gosdósir	gosdós	nvfn
heiti	heita	svg3fn
baukar	baukur	nkfn
á	á	af
Akureyri	Akureyri	nveþ-s
og	og	c
víðar	víða	aam
á	á	af
Norðurlandi	Norðurland	nheþ-s
,	,	pk
þótt	þótt	c
ekki	ekki	aa
viti	vita	svg1en
ég	ég	fp1en
um	um	af
útbreiðslu	útbreiðsla	nveo
þeirrar	sá	favee
merkingar	merking	nvee
.	.	pl

Hér	hér	aa
langar	langa	sfg3en
mig	ég	fp1eo
einungis	einungis	aa
að	að	cn
nefna	nefna	sng
eitt	einn	tfheo
lítið	lítill	lheosf
dæmi	dæmi	nheo
sem	sem	ct
mér	ég	fp1eþ
var	vera	sfg3eþ
bent	benda	sþghen
á	á	aa
fyrir	fyrir	af
nokkru	nokkur	foheþ
.	.	pl

Reykvísk	reykvískur	lvensf
kona	kona	nven
sem	sem	ct
bjó	búa	sfg3eþ
um	um	af
skeið	skeið	nheo
á	á	af
Akureyri	Akureyri	nveþ-s
hafði	hafa	sfg3eþ
tekið	taka	sþghen
eftir	eftir	af
því	það	fpheþ
að	að	c
þar	þar	aa
merkti	merkja	svg3eþ
orðið	orð	nheng
raðhús	raðhús	nhen
ekki	ekki	aa
alveg	alveg	aa
það	sá	faheo
sama	samur	fbheo
og	og	c
í	í	af
Reykjavík	Reykjavík	nveþ-s
.	.	pl

Fyrir	fyrir	aa
norðan	norðan	aa
er	vera	sfg3en
það	það	fphen
notað	nota	sþghen
um	um	af
bygginguna	bygging	nveog
í	í	af
heild	heild	nveþ
og	og	c
hver	hver	foven
fjölskylda	fjölskylda	nven
býr	búa	sfg3en
samkvæmt	samkvæmt	af
því	það	fpheþ
í	í	af
raðhúsaíbúð	raðhúsaíbúð	nveþ
.	.	pl

Þessu	þessi	faheþ
til	til	af
staðfestingar	staðfesting	nvee
sendi	senda	sfg3eþ
hún	hún	fpven
mér	ég	fp1eþ
úrklippu	úrklippa	nveo
úr	úr	af
blaði	blað	nheþ
þar	þar	aa
sem	sem	c
sagt	segja	sþghen
var	vera	sfg3eþ
frá	frá	af
eldsvoða	eldsvoði	nkeþ
í	í	af
slíkri	slíkur	fbveþ
íbúð	íbúð	nveþ
í	í	af
Eyjafirði	Eyjafjörður	nkeþ-s
.	.	pl

Ég	ég	fp1en
minnist	minna	sfm1en
þess	það	fphee
aftur	aftur	aa
á	á	aa
móti	móti	aa
aldrei	aldrei	aa
að	að	cn
hafa	hafa	sng
heyrt	heyra	sþghen
talað	tala	sþghen
um	um	af
raðhúsaíbúð	raðhúsaíbúð	nveo
í	í	af
Reykjavík	Reykjavík	nveþ-s
því	það	fpheþ
hér	hér	aa
táknar	tákna	sfg3en
orðið	orð	nheng
raðhús	raðhús	nhen
yfirleitt	yfirleitt	aa
bara	bara	aa
einn	einn	tfkeo
hluta	hluti	nkeo
byggingarinnar	bygging	nveeg
,	,	pk
híbýli	híbýli	nhfo
einnar	einn	tfvee
fjölskyldu	fjölskylda	nvee
,	,	pk
og	og	c
í	í	af
samræmi	samræmi	nheþ
við	við	af
það	það	fpheo
er	vera	sfg3en
yfirleitt	yfirleitt	aa
vísað	vísa	sþghen
til	til	af
heildarinnar	heild	nveeg
sem	sem	c
raðhúsalengju	raðhúsalengja	nvee
.	.	pl

Er	vera	sfg3en
greinilegt	greinilegur	lhensf
að	að	c
þetta	þessi	fahen
er	vera	sfg3en
sú	sá	faven
notkun	notkun	nven
sem	sem	ct
ritstjórar	ritstjóri	nkfn
Íslenskrar	íslenskur	lveesf
orðabókar	orðabók	nvee
þekkja	þekkja	sfg3fn
því	það	fpheþ
þar	þar	aa
er	vera	sfg3en
raðhús	raðhús	nhen
skýrt	skýra	sþghen
sem	sem	c
«	«	pg
hús	hús	nhen
sem	sem	ct
stendur	standa	sfg3en
í	í	af
röð	röð	nveþ
sambyggðra	sambyggður	lhfesf
einbýlishúsa	einbýlishús	nhfe
»	»	pg
.	.	pl

Væri	vera	svg3eþ
forvitnilegt	forvitnilegur	lhensf
að	að	cn
heyra	heyra	sng
viðbrögð	viðbragð	nhfo
hlustenda	hlustandi	nkfe
við	við	af
þessu	þessi	faheþ
og	og	c
einnig	einnig	aa
ef	ef	c
þeir	hann	fpkfn
kannast	kanna	sfm3fn
við	við	af
svipaðan	svipaður	lkeosf
mun	munur	nkeo
á	á	af
merkingu	merking	nveþ
annarra	annar	fohfe
orða	orð	nhfe
eða	eða	c
á	á	af
orðanotkun	orðanotkun	nveþ
.	.	pl

Læt	láta	sfg1en
ég	ég	fp1en
þættinum	þáttur	nkeþg
þar	þar	aa
með	með	aa
lokið	ljúka	sþghen
í	í	af
dag	dagur	nkeo
og	og	c
þakka	þakka	sfg1en
áheyrnina	áheyrn	nveog
.	.	pl

Verið	vera	sbg2fn
þið	þú	fp2fn
sæl	sæll	lhfnsf
.	.	pl

Íslenskt	íslenskur	lhensf
mál	mál	nhen
24.	24.	ta
mars	mars	nkeo
árið	ár	nheog
2001	2001	ta
Gunnlaugur	Gunnlaugur	nken-s
Ingólfsson	Ingólfsson	nken-s

Góðir	góður	lkfnsf
hlustendur	hlustandi	nkfn
:	:	pa

Í	í	af
lok	lok	nhfo
síðasta	síðari	lkeeve
þáttar	þáttur	nkee
spurði	spyrja	sfg1eþ
ég	ég	fp1en
m.a.	m.a.	ks
um	um	af
orðin	orð	nhfog
vegprestur	vegprestur	nken
og	og	c
akkónítum	akkónítum	nhen
í	í	af
orðasambandinu	orðasamband	nheþg
hér	hér	aa
dugir	duga	sfg3en
nú	nú	aa
ekkert	enginn	fohen
akkónítum	akkónítum	nhen
.	.	pl

Ég	ég	fp1en
hef	hafa	sfg1en
fengið	fá	sþghen
nokkur	nokkur	fohfo
viðbrögð	viðbragð	nhfo
við	við	af
þessum	þessi	favfþ
spurningum	spurning	nvfþ
og	og	c
þakka	þakka	sfg1en
heimildarmönnum	heimildarmaður	nkfþ
svörin	svar	nhfog
og	og	c
mun	munu	sfg1en
víkja	víkja	sng
nokkru	nokkur	foheþ
nánar	náið	aam
að	að	af
þessum	þessi	fahfþ
orðum	orð	nhfþ
hér	hér	aa
á	á	aa
eftir	eftir	aa
en	en	c
fyrst	fyrr	aae
vil	vilja	sfg1en
ég	ég	fp1en
fjalla	fjalla	sng
um	um	af
önnur	annar	fohfo
umræðuefni	umræðuefni	nhfo
.	.	pl

Í	í	af
drauga-kafla	draugakafli	nkeþ
síðasta	síðari	lkeeve
þáttar	þáttur	nkee
vakti	vekja	sfg1eþ
ég	ég	fp1en
upp	upp	aa
einn	einn	fokeo
drauginn	draugur	nkeog
enn	enn	aa
.	.	pl

Þá	þá	aa
gat	geta	sfg1eþ
ég	ég	fp1en
þess	það	fphee
að	að	c
nokkrir	nokkur	fokfn
heimildarmenn	heimildarmaður	nkfn
hefðu	hafa	svg3fþ
talað	tala	sþghen
um	um	af
draug	draugur	nkeo
í	í	af
hliði	hlið	nheþ
.	.	pl

Í	í	af
stað	staður	nkeo
hliðgrindar	hliðgrind	nvee
er	vera	sfg3en
þá	þá	aa
armur	armur	nken
eða	eða	c
kross	kross	nken
eins	einn	fokee
konar	konar	nkee
sem	sem	ct
snýst	snúa	sfm3en
á	á	af
staur	staur	nkeþ
eða	eða	c
stólpa	stólpi	nkeþ
mitt	mitt	aa
á	á	aa
milli	milli	af
hliðstólpanna	hliðstólpi	nkfeg
og	og	c
veitir	veita	sfg3en
þeim	sá	fakfþ
sem	sem	ct
á	á	aa
knýr	knýja	sfg3en
rúm	rúm	nheo
til	til	af
að	að	cn
ganga	ganga	sng
um	um	af
hliðið	hlið	nheog
.	.	pl

Nokkur	nokkur	fohfn
dæmi	dæmi	nhfn
hafa	hafa	sfg3fn
okkur	ég	fp1fþ
borist	bera	sþmhen
um	um	af
þetta	þessi	faheo
orð	orð	nheo
og	og	c
virðist	virða	sfm3en
það	það	fphen
ekki	ekki	aa
nýtt	nýr	lhensf
af	af	af
nálinni	nál	nveþg
og	og	c
jafnvel	jafnvel	aa
farið	fara	sþghen
að	að	cn
fyrnast	fyrna	snm
yfir	yfir	af
notkun	notkun	nveo
þess	það	fphee
.	.	pl

Í	í	af
talmálssafni	talmálssafn	nheþ
Orðabókar	Orðabók	nvee-s
Háskólans	Háskóli	nkeegs
voru	vera	sfg3fþ
nokkur	nokkur	fohfn
dæmi	dæmi	nhfn
fyrir	fyrir	aa
um	um	af
þetta	þessi	faheo
orð	orð	nheo
og	og	c
fáeinir	fáeinir	fokfn
viðmælendur	viðmælandi	nkfn
hafa	hafa	sfg3fn
getið	geta	sþghen
þess	það	fphee
að	að	af
undanförnu	undanfarinn	lheþsf
.	.	pl

Dæmin	dæmi	nhfng
í	í	af
talmálssafninu	talmálssafn	nheþg
eru	vera	sfg3fn
frá	frá	af
síðustu	síðari	lkfþve
áratugum	áratugur	nkfþ
,	,	pk
hin	hinn	ghfn
elstu	gamall	lhfnve
þeirra	það	fphfe
eitthvað	einhver	fohen
um	um	aa
aldarþriðjungs	aldarþriðjungur	nkee
gömul	gamall	lhfnsf
.	.	pl

Þau	það	fphfn
sýna	sýna	sfg3fn
að	að	af
svona	svona	aa
hlið	hlið	nhfn
hafa	hafa	sfg3fn
þá	þá	aa
tíðkast	tíðka	sþmhen
víða	víða	aa
á	á	af
landinu	land	nheþg
því	það	fpheþ
að	að	c
heimildarmenn	heimildarmaður	nkfn
allt	allur	fohen
austan	austan	aa
af	af	af
Fjörðum	Fjörður	nkfþ-s
,	,	pk
af	af	af
Suðurlandi	Suðurland	nheþ-s
,	,	pk
í	í	af
Vestmannaeyjum	Vestmannaeyjar	nvfþ-s
og	og	c
vestur	vestur	aa
um	um	aa
norður	norður	aa
í	í	af
Húnaþing	Húnaþing	nheo-s
nefna	nefna	sfg3fn
að	að	c
þeir	hann	fpkfn
kannist	kanna	svm3fn
við	við	af
draug	draugur	nkeo
í	í	af
hliði	hlið	nheþ
.	.	pl

Heimildarmenn	heimildarmaður	nkfn
lýsa	lýsa	sfg3fn
þessu	þessi	faheþ
eins	eins	aa
og	og	c
hér	hér	aa
var	vera	sfg3eþ
gert	gera	sþghen
á	á	aa
undan	undan	aa
sem	sem	c
krosstré	krosstré	nheþ
eða	eða	c
krossgrind	krossgrind	nveþ
sem	sem	ct
snýst	snúa	sfm3en
í	í	af
hliðinu	hlið	nheþg
.	.	pl

Hins	hinn	fakee
vegar	vegur	nkee
á	eiga	sfg3en
þessi	þessi	faken
draugur	draugur	nken
,	,	pk
þetta	þessi	fahen
draugs-orð	draugsorð	nhen
,	,	pk
ekkert	enginn	foheo
skylt	skyldur	lheosf
við	við	af
miðstöðvar-drauginn	miðstöðvardraugur	nkeog
eða	eða	c
steypumóts-drauginn	steypumótsdraugur	nkeog
úr	úr	af
fyrri	fyrri	lkfþvm
þáttum	þáttur	nkfþ
.	.	pl

Orðið	orð	nheng
draugur	draugur	nken
í	í	af
merkingunni	merking	nveþg
«	«	pg
krossgrind	krossgrind	nven
í	í	af
hliði	hlið	nheþ
»	»	pg
er	vera	sfg3en
tökuorð	tökuorð	nhen
,	,	pk
vísast	víst	aae
úr	úr	af
dönsku	danska	nveþ
,	,	pk
drejer	drejer	e
,	,	pk
sem	sem	ct
haft	hafa	sþghen
er	vera	sfg3en
m.a.	m.a.	ks
um	um	af
snúningstæki	snúningstæki	nheo
eða	eða	c
-búnað	snúningsbúnaður	nkeo
.	.	pl

Aftur	aftur	aa
á	á	aa
móti	móti	aa
eru	vera	sfg3fn
hinir	hinn	fakfn
draugarnir	draugur	nkfng
,	,	pk
í	í	af
miðstöðinni	miðstöð	nveþg
og	og	c
skorsteininum	skorsteinn	nkeþg
,	,	pk
innlendrar	innlendur	lveesf
ættar	ætt	nvee
og	og	c
þar	þar	aa
er	vera	sfg3en
á	á	af
ferðinni	ferð	nveþg
sama	samur	fbhen
orðið	orð	nheng
og	og	c
draugur	draugur	nken
í	í	af
merkingunni	merking	nveþg
«	«	pg
vofa	vofa	nven
,	,	pk
afturganga	afturganga	nven
;	;	pk
svifaseinn	svifaseinn	lkensf
maður	maður	nken
»	»	pg
o.fl.	o.fl.	ks

Þetta	þessi	fahen
orð	orð	nhen
er	vera	sfg3en
ævafornt	ævaforn	lhensf
og	og	c
á	eiga	sfg3en
sér	sig	fpheþ
samsvaranir	samsvörun	nvfo
að	að	af
formi	form	nheþ
og	og	c
merkingu	merking	nveþ
í	í	af
skyldum	skyldur	lhfþsf
grannmálum	grannmál	nhfþ
eins	eins	aa
og	og	c
færeysku	færeyska	nveþ
,	,	pk
nýnorsku	nýnorska	nveþ
og	og	c
eldri	gamall	lveþvm
dönsku	danska	nveþ
.	.	pl

Enn	enn	aa
fremur	fremur	aam
hefur	hafa	sfg3en
orðið	orð	nheng
ratað	rata	sþghen
sem	sem	ct
tökuorð	tökuorð	nhen
inn	inn	aa
í	í	af
finnsku	finnska	nveo
og	og	c
lifir	lifa	sfg3en
þar	þar	aa
enn	enn	aa
í	í	af
merkingunni	merking	nveþg
«	«	pg
dauður	dauður	lkensf
maður	maður	nken
,	,	pk
illur	illur	lkensf
andi	andi	nken
»	»	pg
.	.	pl

Þá	þá	aa
hafa	hafa	sfg3fn
orðsifjafræðingar	orðsifjafræðingur	nkfn
tengt	tengja	sþghen
þetta	þessi	faheo
orð	orð	nheo
,	,	pk
draugur	draugur	nken
,	,	pk
eða	eða	c
stofn	stofn	nkeo
þess	það	fphee
við	við	af
orð	orð	nhfo
í	í	af
forngermönskum	forngermanskur	lhfþsf
málum	mál	nhfþ
,	,	pk
eins	eins	aa
og	og	c
fornháþýsku	fornháþýska	nveþ
,	,	pk
fornsaxnesku	fornsaxneska	nveþ
og	og	c
fornensku	fornenska	nveþ
,	,	pk
sem	sem	ct
merkja	merkja	sfg3fn
«	«	pg
tálsýn	tálsýn	nven
,	,	pk
blekking	blekking	nven
,	,	pk
svik	svik	nhfn
»	»	pg
.	.	pl

Auk	auk	af
þessa	þessi	fahee
hafa	hafa	sfg3fn
þeir	hann	fpkfn
tengt	tengja	sþghen
orðrótina	orðrót	nveog
orðinu	orð	nheþg
draumur	draumur	nken
og	og	c
enn	enn	aa
lengra	langt	aam
hafa	hafa	sfg3fn
þeir	hann	fpkfn
gengið	ganga	sþghen
en	en	c
of	of	aa
langt	langur	lhensf
mál	mál	nhen
er	vera	sfg3en
að	að	cn
greina	greina	sng
frá	frá	af
því	það	fpheþ
öllu	allur	foheþ
svo	svo	aa
að	að	c
vel	vel	aa
sé	vera	svg3en
og	og	c
verður	verða	sfg3en
því	því	aa
látið	láta	sþghen
staðar	staður	nkee
numið	nema	sþghen
að	að	af
sinni	sinn	nheþ
.	.	pl

Í	í	af
síðasta	síðari	lkeþve
þætti	þáttur	nkeþ
drap	drepa	sfg3eþ
ég	ég	fp1en
á	á	af
áttatáknanir	áttatáknun	nvfo
og	og	c
hafði	hafa	sfg1eþ
þá	þá	aa
góð	góður	lhfosf
orð	orð	nhfo
um	um	af
að	að	cn
koma	koma	sng
að	að	af
því	sá	faheþ
efni	efni	nheþ
nokkru	nokkur	foheþ
nánar	náið	aam
innan	innan	af
tíðar	tíð	nvee
.	.	pl

Enn	enn	aa
fremur	fremur	aam
gat	geta	sfg1eþ
ég	ég	fp1en
þess	það	fphee
að	að	c
heimildir	heimild	nvfn
á	á	af
þessu	þessi	faheþ
sviði	svið	nheþ
hefðu	hafa	svg3fþ
borist	bera	sþmhen
nokkuð	nokkur	fohen
misjafnlega	misjafnlega	aa
eftir	eftir	af
landshlutum	landshluti	nkfþ
og	og	c
saknaði	sakna	sfg1eþ
þar	þar	aa
t.d.	t.d.	ks
fróðleiks	fróðleikur	nkee
í	í	af
þessum	þessi	fahfþ
efnum	efni	nhfþ
af	af	af
Suðaustur-	Suðausturland	kt
,	,	pk
Suðurlandi	Suðurland	nheþ-s
og	og	c
Vestfjörðum	Vestfirðir	nkfþ-s
.	.	pl

Enn	enn	aa
sem	sem	c
komið	koma	sþghen
er	vera	sfg3en
hefur	hafa	sfg3en
lítið	lítill	lhensf
úr	úr	af
þessu	þessi	faheþ
ræst	ræta	sþghen
en	en	c
vonandi	vonandi	aa
stendur	standa	sfg3en
það	það	fphen
til	til	af
bóta	bót	nvfe
.	.	pl

---	---	pa
ég	ég	fp1en
mun	munu	sfg1en
þá	þá	aa
gera	gera	sng
nokkra	nokkur	foveo
grein	grein	nveo
fyrir	fyrir	af
því	sá	faheþ
efni	efni	nheþ
sem	sem	ct
borist	bera	sþmhen
hefur	hafa	sfg3en
undanfarið	undanfarið	aa
af	af	af
þeim	sá	fahfþ
svæðum	svæði	nhfþ
þar	þar	aa
sem	sem	c
undirtektir	undirtekt	nvfn
hafa	hafa	sfg3fn
verið	vera	sþghen
bestar	góður	lvfnse
og	og	c
byrja	byrja	sfg1en
á	á	af
Austurlandi	Austurland	nheþ-s
.	.	pl

Sumt	sumur	fohen
af	af	af
þessu	þessi	faheþ
hefur	hafa	sfg3en
komið	koma	sþghen
fram	fram	aa
áður	áður	aa
en	en	c
ekki	ekki	aa
verður	verða	sfg3en
með	með	af
hægu	hægur	lheþsf
móti	mót	nheþ
sneitt	sneiða	sþghen
hjá	hjá	af
endurtekningum	endurtekning	nvfþ
ef	ef	c
reyna	reyna	sng
á	eiga	sfg3en
að	að	cn
gefa	gefa	sng
nokkra	nokkur	foveo
heildarmynd	heildarmynd	nveo
af	af	af
þessu	þessi	faheþ
á	á	af
einstökum	einstakur	lhfþsf
svæðum	svæði	nhfþ
.	.	pl

Þrír	þrír	tfkfn
heimildarmenn	heimildarmaður	nkfn
í	í	af
Suður-Múlasýslu	Suður-Múlasýsla	nveþ-s
,	,	pk
einn	einn	tfken
í	í	af
Breiðdal	Breiðdalur	nkeþ-s
og	og	c
tveir	tveir	tfkfn
í	í	af
Berufirði	Berufjörður	nkeþ-s
,	,	pk
hafa	hafa	sfg3fn
gert	gera	sþghen
nokkra	nokkur	foveo
grein	grein	nveo
fyrir	fyrir	af
áttatáknunum	áttatákn	nhfþg
á	á	af
sínum	sinn	fevfþ
slóðum	slóð	nvfþ
,	,	pk
þ.e.	þ.e.	ks
um	um	af
sunnanverða	sunnanverður	lkfosf
Austfirði	Austfirðir	nkfo-s
.	.	pl

Í	í	af
Breiðdal	Breiðdalur	nkeþ-s
eru	vera	sfg3fn
andstæðar	andstæður	lvfnsf
áttir	átt	nvfn
austur	austur	aa
og	og	c
suður	suður	aa
þegar	þegar	c
um	um	af
lengri	langur	lvfovm
vegalengdir	vegalengd	nvfo
er	vera	sfg3en
að	að	cn
ræða	ræða	sng
.	.	pl

Talað	tala	sþghen
er	vera	sfg3en
um	um	af
að	að	cn
fara	fara	sng
austur	austur	aa
á	á	af
Stöðvarfjörð	Stöðvarfjörður	nkeo-s
og	og	c
Fáskrúðsfjörð	Fáskrúðsfjörður	nkeo-s
,	,	pk
en	en	c
hins	hinn	fakee
vegar	vegur	nkee
suður	suður	aa
í	í	af
Berufjörð	Berufjörður	nkeo-s
,	,	pk
suður	suður	aa
á	á	af
Djúpavog	Djúpivogur	nkeo-s
,	,	pk
suður	suður	aa
í	í	af
Lón	Lón	nheo-s
.	.	pl

Þessar	þessi	favfn
áttir	átt	nvfn
eru	vera	sfg3fn
þó	þó	aa
nálægt	nálægt	af
því	það	fpheþ
að	að	cn
vera	vera	sng
norðaust-	norðaustlægur	kt
og	og	c
suðvestlægar	suðvestlægur	lvfnsf
.	.	pl

Enn	enn	aa
fremur	fremur	aam
nefndi	nefna	sfg3eþ
heimildarmaður	heimildarmaður	nken
að	að	c
úr	úr	af
Breiðdal	Breiðdalur	nkeþ-s
væri	vera	svg3eþ
farið	fara	sþghen
upp	upp	aa
í	í	af
Hérað	Hérað	nheo-s
,	,	pk
þ.e.	þ.e.	ks
Fljótsdalshérað	Fljótsdalshérað	nheo-s
,	,	pk
en	en	c
um	um	af
einstaka	einstakur	lkfosf
staði	staður	nkfo
á	á	af
Héraði	Hérað	nheþ-s
hefði	hafa	svg3eþ
gjarnan	gjarnan	aa
verið	vera	sþghen
sagt	segja	sþghen
að	að	cn
fara	fara	sng
t.d.	t.d.	ks
upp	upp	aa
að	að	af
Eiðum	Eiðar	nvfþ-s
,	,	pk
upp	upp	aa
að	að	af
Hallormsstað	Hallormsstaður	nkeþ-s
.	.	pl

Innan	innan	af
sveitar	sveit	nvee
hafi	hafa	svg3en
svo	svo	aa
verið	vera	sþghen
talað	tala	sþghen
um	um	aa
út	út	aa
í	í	af
áttina	átt	nveog
að	að	af
sjó	sjór	nkeþ
,	,	pk
t.d.	t.d.	ks
út	út	aa
að	að	af
Eydölum	Eydalir	nkfþ-s
.	.	pl

Tveir	tveir	tfkfn
heimildarmenn	heimildarmaður	nkfn
í	í	af
Berufirði	Berufjörður	nkeþ-s
hafa	hafa	sfg3fn
lýst	lýsa	sþghen
í	í	af
stórum	stór	lkfþsf
dráttum	dráttur	nkfþ
áttatáknunum	áttatákn	nhfþg
þar	þar	aa
.	.	pl

Þeim	hann	fpkfþ
ber	bera	sfg3en
saman	saman	aa
við	við	af
Breiðdælinginn	Breiðdælingur	nkeogs
um	um	af
að	að	c
austur	austur	aa
og	og	c
suður	suður	aa
séu	vera	svg3fn
gagnstæðar	gagnstæður	lvfnsf
áttir	átt	nvfn
í	í	af
áttatáknunarkerfinu	áttatáknunarkerfi	nheþg
.	.	pl

Talað	tala	sþghen
er	vera	sfg3en
um	um	af
að	að	cn
vera	vera	sng
,	,	pk
eiga	eiga	sng
heima	heima	aa
sunnan	sunnan	aa
við	við	af
fjörð	fjörður	nkeo
,	,	pk
austan	austan	aa
eða	eða	c
eystra	eystra	aa
megin	megin	aa
.	.	pl

Sagt	segja	sþghen
er	vera	sfg3en
að	að	cn
fara	fara	sng
upp	upp	aa
í	í	af
Breiðdal	Breiðdalur	nkeo-s
og	og	c
upp	upp	aa
á	á	af
Breiðdalsvík	Breiðdalsvík	nveo-s
.	.	pl

Síðan	síðan	aa
er	vera	sfg3en
,	,	pk
eins	eins	aa
og	og	c
í	í	af
Breiðdal	Breiðdalur	nkeþ-s
,	,	pk
talað	tala	sþghen
um	um	af
að	að	cn
fara	fara	sng
austur	austur	aa
á	á	af
Stöðvarfjörð	Stöðvarfjörður	nkeo-s
,	,	pk
Fáskrúðsfjörð	Fáskrúðsfjörður	nkeo-s
,	,	pk
Reyðarfjörð	Reyðarfjörður	nkeo-s
og	og	c
jafnvel	jafnvel	aa
alla	allur	foveo
leið	leið	nveo
austur	austur	aa
á	á	af
Seyðisfjörð	Seyðisfjörður	nkeo-s
.	.	pl

Talað	tala	sþghen
er	vera	sfg3en
um	um	af
að	að	cn
fara	fara	sng
suður	suður	aa
í	í	af
Álftafjörð	Álftafjörður	nkeo-s
og	og	c
Lón	Lón	nheo-s
,	,	pk
suður	suður	aa
á	á	af
Höfn	Höfn	nveo-s
í	í	af
Hornafirði	Hornafjörður	nkeþ-s
og	og	c
síðan	síðan	aa
áfram	áfram	aa
suður	suður	aa
,	,	pk
suður	suður	aa
á	á	af
land	land	nheo
.	.	pl

Um	um	af
Fljótsdalshérað	Fljótsdalshérað	nheo-s
er	vera	sfg3en
sagt	segja	sþghen
að	að	cn
fara	fara	sng
upp	upp	aa
í	í	aa
eða	eða	c
upp	upp	aa
á	á	af
Hérað	Hérað	nheo-s
og	og	c
upp	upp	aa
á	á	af
Jökuldal	Jökuldalur	nkeo-s
.	.	pl

Innan	innan	af
fjarðar	fjörður	nkee
er	vera	sfg3en
t.d.	t.d.	ks
talað	tala	sþghen
um	um	af
að	að	cn
fara	fara	sng
út	út	aa
á	á	af
Djúpavog	Djúpivogur	nkeo-s
og	og	c
síðan	síðan	aa
út	út	aa
í	í	af
Papey	Papey	nveo-s
ef	ef	c
því	það	fpheþ
er	vera	sfg3en
að	að	cn
skipta	skipta	sng
.	.	pl

Þetta	þessi	fahen
yfirlit	yfirlit	nhen
sýnir	sýna	sfg3en
,	,	pk
eins	eins	aa
og	og	c
áður	áður	aa
hefur	hafa	sfg3en
komið	koma	sþghen
fram	fram	aa
,	,	pk
að	að	c
á	á	af
hluta	hluti	nkeþ
Austfjarða	Austfirðir	nkfe-s
eru	vera	sfg3fn
orðin	orð	nhfng
austur	austur	aa
og	og	c
suður	suður	aa
notuð	nota	sþghfn
til	til	af
að	að	cn
tákna	tákna	sng
gagnstæðar	gagnstæður	lvfosf
áttir	átt	nvfo
þó	þó	aa
að	að	c
réttar	réttur	lvfnsf
áttir	átt	nvfn
séu	vera	svg3fn
fremur	fremur	aam
til	til	af
norðausturs	norðaustur	nhee
og	og	c
suðvesturs	suðvestur	nhee
.	.	pl

Heimildarmenn	heimildarmaður	nkfn
á	á	af
þessu	þessi	faheþ
svæði	svæði	nheþ
nota	nota	sfg3fn
áttatáknunina	áttatáknun	nveog
austur	austur	aa
á	á	af
þennan	þessi	fakeo
hátt	háttur	nkeo
alla	allur	foveo
leið	leið	nveo
til	til	af
Seyðisfjarðar	Seyðisfjörður	nkee-s
og	og	c
táknunina	táknun	nveog
suður	suður	aa
í	í	af
Lón	Lón	nheo-s
og	og	c
Hornafjörð	Hornafjörður	nkeo-s
og	og	c
síðan	síðan	aa
suður	suður	aa
úr	úr	aa
.	.	pl

Hins	hinn	fakee
vegar	vegur	nkee
hefur	hafa	sfg3en
ekki	ekki	aa
komið	koma	sþghen
fram	fram	aa
hversu	hversu	aa
víða	víða	aa
,	,	pk
þ.e.	þ.e.	ks
á	á	af
hve	hve	aa
stóru	stór	lheþsf
svæði	svæði	nheþ
á	á	af
Austfjörðum	Austfirðir	nkfþ-s
,	,	pk
þessar	þessi	favfn
áttatáknanir	áttatáknun	nvfn
eru	vera	sfg3fn
notaðar	nota	sþgvfn
,	,	pk
nánar	náið	aam
tiltekið	tiltekinn	lhensf
hversu	hversu	aa
langt	langt	aa
austur	austur	aa
annars	annar	fokee
vegar	vegur	nkee
og	og	c
hversu	hversu	aa
langt	langt	aa
suður	suður	aa
hins	hinn	fakee
sú	sá	faven
málvenja	málvenja	nven
nær	ná	sfg3en
að	að	cn
nota	nota	sng
austur	austur	aa
og	og	c
suður	suður	aa
sem	sem	c
gagnstæðar	gagnstæður	lvfosf
áttir	átt	nvfo
.	.	pl

Því	því	aa
væri	vera	svg3eþ
fróðlegt	fróðlegur	lhensf
að	að	cn
heyra	heyra	sng
í	í	af
fólki	fólk	nheþ
á	á	af
svæðinu	svæði	nheþg
frá	frá	af
Stöðvarfirði	Stöðvarfjörður	nkeþ-s
til	til	af
Fjarðabyggðar	Fjarðabyggð	nvee-s
annars	annar	fokee
vegar	vegur	nkee
og	og	c
úr	úr	af
Hamarsfirði	Hamarsfjörður	nkeþ-s
suður	suður	aa
í	í	af
Lón	Lón	nheo-s
hins	hinn	fakee
vegar	vegur	nkee
hvers	hver	fokee
konar	konar	nkee
áttatáknunarkerfi	áttatáknunarkerfi	nheo
það	það	fphen
hafi	hafa	svg3en
vanist	venja	sþmhen
að	að	cn
nota	nota	sng
.	.	pl

Ég	ég	fp1en
hyggst	hyggja	sfm1en
svo	svo	aa
halda	halda	sng
áfram	áfram	aa
með	með	af
þetta	þessi	faheo
síðar	síðar	aam
og	og	c
fikra	fikra	sng
mig	ég	fp1eo
þá	þá	aa
upp	upp	aa
á	á	af
Hérað	Hérað	nheo-s
og	og	c
síðan	síðan	aa
áfram	áfram	aa
norður	norður	aa
og	og	c
því	því	aa
er	vera	sfg3en
allur	allur	foken
frekari	frekur	lkenvm
fróðleikur	fróðleikur	nken
úr	úr	af
þessum	þessi	favfþ
áttum	átt	nvfþ
vel	vel	aa
þeginn	þiggja	sþgken
.	.	pl

Ég	ég	fp1en
vík	víkja	sfg1en
þá	þá	aa
að	að	af
